file_name,file_path,graph_family,graph_type,n,seed,p_delete,p_positive,cluster_sizes,ego_id,complete_pivot_best_cost,complete_pivot_average_cost,complete_bad_triangles_total,complete_bad_triangles_min_disjoint,complete_bad_triangles_max_disjoint,complete_ilp_cost,complete_lp_cost,complete_primal_cost,complete_dual_cost,complete_average_pivot_approx,complete_lp_ratio,complete_bad_triangle_primal_ratio,complete_bad_triangle_dual_ratio,complete_min_disjoint_bad_triangle_ratio,complete_max_disjoint_bad_triangle_ratio,edge_num_edges_deleted,edge_pivot_best_cost,edge_pivot_average_cost,edge_bad_triangles_total,edge_bad_triangles_min_disjoint,edge_bad_triangles_max_disjoint,edge_ilp_without4_cost,edge_ilp_with4_cost,edge_bad_4_cycles_count,same_clustering_4_cycle,edge_lp_without4_cost,edge_lp_with4_cost,edge_primal_cost,edge_dual_cost,edge_average_pivot_approx_without4,edge_average_pivot_approx_with4,edge_lp_ratio_without4,edge_lp_ratio_with4,edge_bad_triangle_primal_ratio,edge_bad_triangle_dual_ratio,edge_min_disjoint_bad_triangle_ratio,edge_max_disjoint_bad_triangle_ratio,edge_all_pairs_ilp_cost,edge_all_pairs_lp_cost,edge_all_pairs_lp_to_ilp_ratio,edge_all_pairs_ilp_runtime_seconds,edge_all_pairs_lp_runtime_seconds,edge_all_pairs_ilp_optimal,runtime_seconds
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,12,0.05,,"[5, 5]",,5,8.32,17,,4,5.0,5.0,5.0,,1.664,1.0,1.0,,,0.8,2,4,7.48,12,,3,3.0,3.0,0.0,,3.0,3.0,3.0,,2.4933333333333336,2.4933333333333336,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,0.0030000209808349,0.0009999275207519,True,0.0430250167846679
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,12,0.15,,"[5, 5]",,5,8.32,17,,4,5.0,5.0,5.0,,1.664,1.0,1.0,,,0.8,7,3,6.87,9,,2,3.0,3.0,0.0,,3.0,3.0,3.0,,2.29,2.29,1.0,1.0,1.0,,,0.6666666666666666,3.0,3.0,1.0,0.0030000209808349,0.0009999275207519,True,0.039485216140747
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,12,0.25,,"[5, 5]",,5,8.32,17,,4,5.0,5.0,5.0,,1.664,1.0,1.0,,,0.8,14,1,4.22,2,,1,1.0,1.0,0.0,,1.0,1.0,1.0,,4.22,4.22,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0030000209808349,0.0009999275207519,True,0.0302460193634033
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,12,0.4,,"[5, 5]",,5,8.32,17,,4,5.0,5.0,5.0,,1.664,1.0,1.0,,,0.8,19,3,4.24,0,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0019998550415039,0.001000165939331,True,0.0335559844970703
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,13,0.05,,"[5, 5]",,5,7.82,18,,5,5.0,5.0,5.0,,1.564,1.0,1.0,,,1.0,2,5,7.82,18,,5,5.0,5.0,0.0,,5.0,5.0,5.0,,1.564,1.564,1.0,1.0,1.0,,,1.0,5.0,5.0,1.0,0.0019998550415039,0.0,True,0.0519568920135498
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,13,0.15,,"[5, 5]",,5,7.82,18,,5,5.0,5.0,5.0,,1.564,1.0,1.0,,,1.0,9,2,4.45,7,,2,2.0,2.0,0.0,,2.0,2.0,2.0,,2.225,2.225,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.0019998550415039,0.0009999275207519,True,0.0450010299682617
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,13,0.25,,"[5, 5]",,5,7.82,18,,5,5.0,5.0,5.0,,1.564,1.0,1.0,,,1.0,11,2,4.3,6,,2,2.0,2.0,0.0,,2.0,2.0,2.0,,2.15,2.15,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.0030000209808349,0.0,True,0.0427730083465576
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,13,0.4,,"[5, 5]",,5,7.82,18,,5,5.0,5.0,5.0,,1.564,1.0,1.0,,,1.0,14,1,3.42,3,,1,1.0,1.0,1.0,,1.0,1.0,1.0,,3.42,3.42,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0019998550415039,0.0,True,0.0400800704956054
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,14,0.05,,"[5, 5]",,5,9.81,26,,5,5.0,5.0,5.0,,1.962,1.0,1.0,,,1.0,2,5,9.69,25,,5,5.0,5.0,0.0,,5.0,5.0,5.0,,1.938,1.938,1.0,1.0,1.0,,,1.0,5.0,5.0,1.0,0.002000093460083,0.0009999275207519,True,0.0700049400329589
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,14,0.15,,"[5, 5]",,5,9.81,26,,5,5.0,5.0,5.0,,1.962,1.0,1.0,,,1.0,3,5,9.43,22,,5,5.0,5.0,0.0,,5.0,5.0,5.0,,1.886,1.886,1.0,1.0,1.0,,,1.0,5.0,5.0,1.0,0.0049998760223388,0.0,True,0.0801179409027099
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,14,0.25,,"[5, 5]",,5,9.81,26,,5,5.0,5.0,5.0,,1.962,1.0,1.0,,,1.0,10,6,8.66,13,,5,5.0,5.0,2.0,,5.0,5.0,5.0,,1.732,1.732,1.0,1.0,1.0,,,1.0,5.0,5.0,1.0,0.0030000209808349,0.001000165939331,True,0.110267162322998
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,14,0.4,,"[5, 5]",,5,9.81,26,,5,5.0,5.0,5.0,,1.962,1.0,1.0,,,1.0,14,5,7.4,6,,3,3.0,3.0,7.0,,3.0,3.0,3.0,,2.466666666666667,2.466666666666667,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,0.0030000209808349,0.0,True,0.0885319709777832
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,15,0.05,,"[5, 5]",,4,7.1,15,,4,4.0,4.0,4.0,,1.775,1.0,1.0,,,1.0,3,4,6.51,12,,4,4.0,4.0,0.0,,4.0,4.0,4.0,,1.6275,1.6275,1.0,1.0,1.0,,,1.0,4.0,4.0,1.0,0.0030000209808349,0.0,True,0.0700480937957763
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,15,0.15,,"[5, 5]",,4,7.1,15,,4,4.0,4.0,4.0,,1.775,1.0,1.0,,,1.0,6,4,5.78,9,,4,4.0,4.0,0.0,,4.0,4.0,4.0,,1.445,1.445,1.0,1.0,1.0,,,1.0,4.0,4.0,1.0,0.002000093460083,0.0,True,0.0656080245971679
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,15,0.25,,"[5, 5]",,4,7.1,15,,4,4.0,4.0,4.0,,1.775,1.0,1.0,,,1.0,11,5,5.87,7,,3,3.0,4.0,1.0,,3.0,3.5,3.0,,1.9566666666666668,1.4675,1.0,0.875,0.75,,,0.75,4.0,3.5,0.875,0.0030000209808349,0.0,True,0.0562827587127685
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,15,0.4,,"[5, 5]",,4,7.1,15,,4,4.0,4.0,4.0,,1.775,1.0,1.0,,,1.0,20,3,3.69,4,,3,3.0,3.0,0.0,,3.0,3.0,3.0,,1.23,1.23,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,0.0019998550415039,0.0,True,0.0455019474029541
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,16,0.05,,"[5, 5]",,5,5.91,16,,4,5.0,5.0,5.0,,1.182,1.0,1.0,,,0.8,2,5,5.9,15,,4,5.0,5.0,0.0,,5.0,5.0,5.0,,1.1800000000000002,1.1800000000000002,1.0,1.0,1.0,,,0.8,5.0,5.0,1.0,0.0019998550415039,0.0,True,0.0837090015411377
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,16,0.15,,"[5, 5]",,5,5.91,16,,4,5.0,5.0,5.0,,1.182,1.0,1.0,,,0.8,7,4,6.14,11,,4,4.0,4.0,0.0,,4.0,4.0,4.0,,1.535,1.535,1.0,1.0,1.0,,,1.0,4.0,4.0,1.0,0.0030000209808349,0.0,True,0.0716249942779541
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,16,0.25,,"[5, 5]",,5,5.91,16,,4,5.0,5.0,5.0,,1.182,1.0,1.0,,,0.8,10,3,4.92,10,,3,3.0,3.0,0.0,,3.0,3.0,3.0,,1.64,1.64,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,0.002000093460083,0.0,True,0.1313128471374511
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,16,0.4,,"[5, 5]",,5,5.91,16,,4,5.0,5.0,5.0,,1.182,1.0,1.0,,,0.8,16,2,5.05,4,,2,2.0,2.0,4.0,,2.0,2.0,2.0,,2.525,2.525,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.002000093460083,0.0009999275207519,True,0.0641231536865234
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,17,0.05,,"[5, 5]",,3,6.24,17,,3,3.0,3.0,3.0,,2.08,1.0,1.0,,,1.0,4,3,7.36,14,,3,3.0,3.0,0.0,,3.0,3.0,3.0,,2.4533333333333336,2.4533333333333336,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,0.0030000209808349,0.0,True,0.0750060081481933
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,17,0.15,,"[5, 5]",,3,6.24,17,,3,3.0,3.0,3.0,,2.08,1.0,1.0,,,1.0,6,3,8.02,12,,3,3.0,3.0,0.0,,3.0,3.0,3.0,,2.6733333333333333,2.6733333333333333,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,0.0030000209808349,0.0009999275207519,True,0.0657870769500732
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,17,0.25,,"[5, 5]",,3,6.24,17,,3,3.0,3.0,3.0,,2.08,1.0,1.0,,,1.0,12,2,5.48,4,,2,2.0,2.0,3.0,,2.0,2.0,2.0,,2.74,2.74,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.002000093460083,0.0009999275207519,True,0.0575339794158935
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,17,0.4,,"[5, 5]",,3,6.24,17,,3,3.0,3.0,3.0,,2.08,1.0,1.0,,,1.0,18,4,5.74,2,,1,1.0,2.0,5.0,,1.0,2.0,1.0,,5.74,2.87,1.0,1.0,0.5,,,0.5,2.0,2.0,1.0,0.0030000209808349,0.0,True,0.0529232025146484
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,18,0.05,,"[5, 5]",,2,4.31,16,,2,2.0,2.0,2.0,,2.155,1.0,1.0,,,1.0,3,2,5.37,14,,2,2.0,2.0,0.0,,2.0,2.0,2.0,,2.685,2.685,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.0030000209808349,0.0,True,0.083956241607666
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,18,0.15,,"[5, 5]",,2,4.31,16,,2,2.0,2.0,2.0,,2.155,1.0,1.0,,,1.0,9,1,5.75,4,,1,1.0,1.0,1.0,,1.0,1.0,1.0,,5.75,5.75,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0030000209808349,0.0,True,0.1068286895751953
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,18,0.25,,"[5, 5]",,2,4.31,16,,2,2.0,2.0,2.0,,2.155,1.0,1.0,,,1.0,11,2,5.08,3,,1,1.0,1.0,1.0,,1.0,1.0,1.0,,5.08,5.08,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.002000093460083,0.0,True,0.0543959140777587
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,18,0.4,,"[5, 5]",,2,4.31,16,,2,2.0,2.0,2.0,,2.155,1.0,1.0,,,1.0,19,2,3.12,2,,1,1.0,1.0,0.0,,1.0,1.0,1.0,,3.12,3.12,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0029997825622558,0.001000165939331,True,0.0444259643554687
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,19,0.05,,"[5, 5]",,6,9.33,25,,6,6.0,6.0,6.0,,1.555,1.0,1.0,,,1.0,1,6,9.05,23,,6,6.0,6.0,0.0,,6.0,6.0,6.0,,1.5083333333333335,1.5083333333333335,1.0,1.0,1.0,,,1.0,6.0,6.0,1.0,0.0030000209808349,0.001000165939331,True,0.0691468715667724
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,19,0.15,,"[5, 5]",,6,9.33,25,,6,6.0,6.0,6.0,,1.555,1.0,1.0,,,1.0,5,6,8.92,19,,6,6.0,6.0,0.0,,6.0,6.0,6.0,,1.4866666666666666,1.4866666666666666,1.0,1.0,1.0,,,1.0,6.0,6.0,1.0,0.0019998550415039,0.0009999275207519,True,0.0561678409576416
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,19,0.25,,"[5, 5]",,6,9.33,25,,6,6.0,6.0,6.0,,1.555,1.0,1.0,,,1.0,6,6,8.92,19,,6,6.0,6.0,0.0,,6.0,6.0,6.0,,1.4866666666666666,1.4866666666666666,1.0,1.0,1.0,,,1.0,6.0,6.0,1.0,0.0019998550415039,0.0,True,0.0793530941009521
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,19,0.4,,"[5, 5]",,6,9.33,25,,6,6.0,6.0,6.0,,1.555,1.0,1.0,,,1.0,10,6,7.94,15,,5,6.0,6.0,3.0,,5.5,5.5,5.0,,1.3233333333333337,1.3233333333333337,0.9166666666666666,0.9166666666666666,0.8333333333333334,,,0.8333333333333334,6.0,5.5,0.9166666666666666,0.002000093460083,0.0009999275207519,True,0.0578360557556152
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,20,0.05,,"[5, 5]",,5,9.29,27,,5,5.0,5.0,5.0,,1.858,1.0,1.0,,,1.0,1,5,9.86,26,,5,5.0,5.0,0.0,,5.0,5.0,5.0,,1.972,1.972,1.0,1.0,1.0,,,1.0,5.0,5.0,1.0,0.0030000209808349,0.0009999275207519,True,0.0693318843841552
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,20,0.15,,"[5, 5]",,5,9.29,27,,5,5.0,5.0,5.0,,1.858,1.0,1.0,,,1.0,11,2,5.03,5,,2,2.0,2.0,1.0,,2.0,2.0,2.0,,2.515,2.515,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.0019998550415039,0.0,True,0.0362842082977294
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,20,0.25,,"[5, 5]",,5,9.29,27,,5,5.0,5.0,5.0,,1.858,1.0,1.0,,,1.0,14,5,7.07,5,,2,2.0,2.0,0.0,,2.0,2.0,2.0,,3.535,3.535,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.0019998550415039,0.0,True,0.0357100963592529
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,20,0.4,,"[5, 5]",,5,9.29,27,,5,5.0,5.0,5.0,,1.858,1.0,1.0,,,1.0,21,5,6.13,2,,1,1.0,1.0,1.0,,1.0,1.0,1.0,,6.13,6.13,1.0,1.0,1.0,,,0.5,2.0,2.0,1.0,0.0030000209808349,0.0009999275207519,True,0.0279841423034667
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,21,0.05,,"[5, 5]",,5,7.16,20,,5,5.0,5.0,5.0,,1.432,1.0,1.0,,,1.0,2,5,8.51,19,,5,5.0,5.0,0.0,,5.0,5.0,5.0,,1.702,1.702,1.0,1.0,1.0,,,1.0,5.0,5.0,1.0,0.002000093460083,0.0009999275207519,True,0.048379898071289
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,21,0.15,,"[5, 5]",,5,7.16,20,,5,5.0,5.0,5.0,,1.432,1.0,1.0,,,1.0,4,5,9.1,18,,5,5.0,5.0,0.0,,5.0,5.0,5.0,,1.82,1.82,1.0,1.0,1.0,,,1.0,5.0,5.0,1.0,0.0030000209808349,0.0009999275207519,True,0.0457820892333984
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,21,0.25,,"[5, 5]",,5,7.16,20,,5,5.0,5.0,5.0,,1.432,1.0,1.0,,,1.0,13,5,6.21,5,,3,3.0,4.0,5.0,,3.0,4.0,3.0,,2.07,1.5525,1.0,1.0,0.75,,,0.75,4.0,4.0,1.0,0.0030000209808349,0.0,True,0.0342178344726562
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,21,0.4,,"[5, 5]",,5,7.16,20,,5,5.0,5.0,5.0,,1.432,1.0,1.0,,,1.0,17,2,3.45,2,,1,1.0,2.0,1.0,,1.0,1.5,1.0,,3.45,1.725,1.0,0.75,0.5,,,0.5,2.0,1.5,0.75,0.0030000209808349,0.0009999275207519,True,0.032099962234497
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,22,0.05,,"[5, 5]",,7,9.16,21,,6,7.0,7.0,6.5,,1.3085714285714285,1.0,0.9285714285714286,,,0.8571428571428571,1,6,8.61,18,,6,6.0,6.0,0.0,,6.0,6.0,6.0,,1.4349999999999998,1.4349999999999998,1.0,1.0,1.0,,,1.0,6.0,6.0,1.0,0.0030000209808349,0.0,True,0.0716040134429931
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,22,0.15,,"[5, 5]",,7,9.16,21,,6,7.0,7.0,6.5,,1.3085714285714285,1.0,0.9285714285714286,,,0.8571428571428571,8,6,7.66,10,,4,5.0,5.0,1.0,,5.0,5.0,5.0,,1.532,1.532,1.0,1.0,1.0,,,0.8,5.0,5.0,1.0,0.0030000209808349,0.0,True,0.0416350364685058
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,22,0.25,,"[5, 5]",,7,9.16,21,,6,7.0,7.0,6.5,,1.3085714285714285,1.0,0.9285714285714286,,,0.8571428571428571,12,6,7.34,7,,4,4.0,4.0,3.0,,4.0,4.0,4.0,,1.835,1.835,1.0,1.0,1.0,,,1.0,4.0,4.0,1.0,0.0039999485015869,0.0,True,0.0340828895568847
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,22,0.4,,"[5, 5]",,7,9.16,21,,6,7.0,7.0,6.5,,1.3085714285714285,1.0,0.9285714285714286,,,0.8571428571428571,16,4,4.8,5,,3,3.0,3.0,0.0,,3.0,3.0,3.0,,1.6,1.6,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,0.002000093460083,0.0009999275207519,True,0.0315101146697998
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,23,0.05,,"[5, 5]",,3,6.17,14,,3,3.0,3.0,3.0,,2.056666666666666,1.0,1.0,,,1.0,2,3,6.06,13,,3,3.0,3.0,0.0,,3.0,3.0,3.0,,2.02,2.02,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,0.002000093460083,0.0,True,0.0408179759979248
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,23,0.15,,"[5, 5]",,3,6.17,14,,3,3.0,3.0,3.0,,2.056666666666666,1.0,1.0,,,1.0,6,2,4.56,4,,2,2.0,2.0,0.0,,2.0,2.0,2.0,,2.28,2.28,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.0019998550415039,0.0,True,0.035485029220581
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,23,0.25,,"[5, 5]",,3,6.17,14,,3,3.0,3.0,3.0,,2.056666666666666,1.0,1.0,,,1.0,10,1,3.4,2,,1,1.0,1.0,0.0,,1.0,1.0,1.0,,3.4,3.4,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0019998550415039,0.0,True,0.0319082736968994
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,23,0.4,,"[5, 5]",,3,6.17,14,,3,3.0,3.0,3.0,,2.056666666666666,1.0,1.0,,,1.0,14,1,3.79,2,,1,1.0,1.0,0.0,,1.0,1.0,1.0,,3.79,3.79,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.002000093460083,0.0,True,0.027008056640625
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,24,0.05,,"[5, 5]",,3,7.55,24,,3,3.0,3.0,3.0,,2.5166666666666666,1.0,1.0,,,1.0,2,2,5.08,16,,2,2.0,2.0,0.0,,2.0,2.0,2.0,,2.54,2.54,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.0019998550415039,0.0,True,0.0410339832305908
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,24,0.15,,"[5, 5]",,3,7.55,24,,3,3.0,3.0,3.0,,2.5166666666666666,1.0,1.0,,,1.0,6,2,6.57,11,,2,2.0,2.0,2.0,,2.0,2.0,2.0,,3.285,3.285,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.0030000209808349,0.0,True,0.0359461307525634
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,24,0.25,,"[5, 5]",,3,7.55,24,,3,3.0,3.0,3.0,,2.5166666666666666,1.0,1.0,,,1.0,11,3,6.64,8,,2,2.0,2.0,1.0,,2.0,2.0,2.0,,3.32,3.32,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.0029997825622558,0.0,True,0.0312929153442382
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,24,0.4,,"[5, 5]",,3,7.55,24,,3,3.0,3.0,3.0,,2.5166666666666666,1.0,1.0,,,1.0,18,6,7.44,6,,2,2.0,2.0,2.0,,2.0,2.0,2.0,,3.72,3.72,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,0.0019998550415039,0.001000165939331,True,0.0290460586547851
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,25,0.05,,"[5, 5]",,1,2.47,8,,1,1.0,1.0,1.0,,2.47,1.0,1.0,,,1.0,4,1,4.5,7,,1,1.0,1.0,0.0,,1.0,1.0,1.0,,4.5,4.5,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0030000209808349,0.0,True,0.0400798320770263
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,25,0.15,,"[5, 5]",,1,2.47,8,,1,1.0,1.0,1.0,,2.47,1.0,1.0,,,1.0,10,1,4.95,5,,1,1.0,1.0,2.0,,1.0,1.0,1.0,,4.95,4.95,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0030000209808349,0.0009999275207519,True,0.0322167873382568
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,25,0.25,,"[5, 5]",,1,2.47,8,,1,1.0,1.0,1.0,,2.47,1.0,1.0,,,1.0,16,2,5.07,3,,1,1.0,1.0,1.0,,1.0,1.0,1.0,,5.07,5.07,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0019998550415039,0.0,True,0.0273928642272949
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,25,0.4,,"[5, 5]",,1,2.47,8,,1,1.0,1.0,1.0,,2.47,1.0,1.0,,,1.0,22,2,3.82,3,,1,1.0,1.0,1.0,,1.0,1.0,1.0,,3.82,3.82,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0029997825622558,0.0,True,0.0261800289154052
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,26,0.05,,"[5, 5]",,3,5.94,13,,3,3.0,3.0,3.0,,1.98,1.0,1.0,,,1.0,0,3,5.94,13,,3,3.0,3.0,0.0,,3.0,3.0,3.0,,1.98,1.98,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,0.0030000209808349,0.001000165939331,True,0.0441479682922363
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,26,0.15,,"[5, 5]",,3,5.94,13,,3,3.0,3.0,3.0,,1.98,1.0,1.0,,,1.0,4,4,6.35,9,,3,3.0,3.0,1.0,,3.0,3.0,3.0,,2.1166666666666667,2.1166666666666667,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,0.0030000209808349,0.0,True,0.0383450984954834
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,26,0.25,,"[5, 5]",,3,5.94,13,,3,3.0,3.0,3.0,,1.98,1.0,1.0,,,1.0,12,4,5.58,6,,3,3.0,3.0,1.0,,3.0,3.0,3.0,,1.86,1.86,1.0,1.0,1.0,,,1.0,3.0,3.0,1.0,0.0030000209808349,0.0,True,0.0295321941375732
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,26,0.4,,"[5, 5]",,3,5.94,13,,3,3.0,3.0,3.0,,1.98,1.0,1.0,,,1.0,19,3,3.97,3,,2,2.0,3.0,3.0,,2.0,3.0,2.0,,1.985,1.3233333333333337,1.0,1.0,0.6666666666666666,,,0.6666666666666666,3.0,3.0,1.0,0.0030000209808349,0.0,True,0.0294740200042724
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,27,0.05,,"[5, 5]",,5,10.83,31,,5,5.0,5.0,5.0,,2.166,1.0,1.0,,,1.0,5,5,11.37,26,,5,5.0,5.0,1.0,,5.0,5.0,5.0,,2.274,2.274,1.0,1.0,1.0,,,1.0,5.0,5.0,1.0,0.0030000209808349,0.001000165939331,True,0.0396027565002441
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,27,0.15,,"[5, 5]",,5,10.83,31,,5,5.0,5.0,5.0,,2.166,1.0,1.0,,,1.0,8,6,11.53,20,,5,5.0,5.0,3.0,,5.0,5.0,5.0,,2.306,2.306,1.0,1.0,1.0,,,1.0,5.0,5.0,1.0,0.002000093460083,0.0009999275207519,True,0.0377910137176513
clq_n10_2x5.json,results/experiments_results_clique/n10/clq_n10_2x5.json,clique,clique,10,27,0.25,,"[5, 5]",,5,10.83,31,,5,5.0,5.0,5.0,,2.166,1.0,1.0,,,1.0,11,7,12.13,19,,5,5.0,5.0,2.0,,5.0,5.0,5.0,,2.426,2.426,1.0,1.0,1.0,,,1.0,5.0,5.0,1.0,0.002000093460083,0.0,True,0.0389440059661865
